Order ID,Product,Quantity Ordered,Price_Each,Order Date,Purchase Address
150769,Apple Airpods Headphones,1,$150.00 ,2/3/2019,"470 Madison St, Los Angeles, CA 90001"
150770,34in Ultrawide Monitor,1,$379.99 ,2/6/2019,"721 Dogwood St, Seattle, WA 98101"
150771,AA Batteries (4-pack),1,$3.84 ,2/26/2019,"619 9th St, New York City, NY 10001"
150772,Bose SoundSport Headphones,1,$99.99 ,2/25/2019,"238 8th St, Los Angeles, CA 90001"
150773,AA Batteries (4-pack),1,$3.84 ,2/8/2019,"632 Highland St, New York City, NY 10001"
150774,AA Batteries (4-pack),1,$3.84 ,2/21/2019,"579 Adams St, San Francisco, CA 94016"
150775,Lightning Charging Cable,1,$14.95 ,2/16/2019,"596 9th St, Seattle, WA 98101"
150776,Bose SoundSport Headphones,1,$99.99 ,2/4/2019,"480 1st St, Seattle, WA 98101"
150777,Lightning Charging Cable,2,$14.95 ,2/14/2019,"879 Pine St, Los Angeles, CA 90001"
150778,Apple Airpods Headphones,1,$150.00 ,2/4/2019,"49 Hill St, San Francisco, CA 94016"
150779,27in FHD Monitor,1,$149.99 ,2/28/2019,"819 Adams St, San Francisco, CA 94016"
150780,Google Phone,1,$600.00 ,2/15/2019,"123 Maple St, Austin, TX 73301"
150781,Bose SoundSport Headphones,1,$99.99 ,2/8/2019,"219 1st St, Atlanta, GA 30301"
150782,Lightning Charging Cable,1,$14.95 ,2/18/2019,"12 Highland St, San Francisco, CA 94016"
150783,AAA Batteries (4-pack),1,$2.99 ,2/27/2019,"13 Hill St, San Francisco, CA 94016"
150784,AA Batteries (4-pack),1,$3.84 ,2/22/2019,"73 Sunset St, New York City, NY 10001"
150785,Apple Airpods Headphones,1,$150.00 ,2/21/2019,"474 Pine St, Los Angeles, CA 90001"
150786,AA Batteries (4-pack),2,$3.84 ,2/6/2019,"856 Highland St, Atlanta, GA 30301"
150787,USB-C Charging Cable,1,$11.95 ,2/19/2019,"110 Washington St, New York City, NY 10001"
150788,Wired Headphones,1,$11.99 ,2/14/2019,"65 Pine St, New York City, NY 10001"
150789,Lightning Charging Cable,1,$14.95 ,2/22/2019,"156 West St, New York City, NY 10001"
150790,USB-C Charging Cable,1,$11.95 ,2/11/2019,"869 Lincoln St, Seattle, WA 98101"
150791,Apple Airpods Headphones,1,$150.00 ,2/19/2019,"663 Madison St, San Francisco, CA 94016"
150792,Wired Headphones,1,$11.99 ,2/19/2019,"343 13th St, Boston, MA 02215"
150793,ThinkPad Laptop,1,$999.99 ,2/1/2019,"210 1st St, Boston, MA 02215"
150794,AAA Batteries (4-pack),1,$2.99 ,2/27/2019,"195 Jackson St, Boston, MA 02215"
150795,27in 4K Gaming Monitor,1,$389.99 ,2/26/2019,"959 4th St, Seattle, WA 98101"
150796,AAA Batteries (4-pack),2,$2.99 ,2/23/2019,"129 Washington St, Atlanta, GA 30301"
150797,USB-C Charging Cable,3,$11.95 ,2/18/2019,"995 Ridge St, Atlanta, GA 30301"
150798,Macbook Pro Laptop,1,"$1,700.00 ",2/8/2019,"931 Dogwood St, New York City, NY 10001"
150799,Bose SoundSport Headphones,1,$99.99 ,2/21/2019,"445 14th St, Dallas, TX 75001"
150800,USB-C Charging Cable,1,$11.95 ,2/23/2019,"37 North St, Boston, MA 02215"
150801,AAA Batteries (4-pack),1,$2.99 ,2/10/2019,"212 Center St, Seattle, WA 98101"
150802,Google Phone,1,$600.00 ,2/1/2019,"817 Willow St, Dallas, TX 75001"
150803,Bose SoundSport Headphones,1,$99.99 ,2/14/2019,"532 Hill St, San Francisco, CA 94016"
150804,AAA Batteries (4-pack),1,$2.99 ,2/21/2019,"849 Jackson St, New York City, NY 10001"
150805,AA Batteries (4-pack),1,$3.84 ,2/27/2019,"820 Washington St, New York City, NY 10001"
150806,USB-C Charging Cable,1,$11.95 ,2/28/2019,"995 6th St, Los Angeles, CA 90001"
150807,27in 4K Gaming Monitor,1,$389.99 ,2/18/2019,"278 Dogwood St, Boston, MA 02215"
150808,AA Batteries (4-pack),1,$3.84 ,2/8/2019,"566 West St, San Francisco, CA 94016"
150809,USB-C Charging Cable,1,$11.95 ,2/24/2019,"605 Hill St, Los Angeles, CA 90001"
150810,USB-C Charging Cable,1,$11.95 ,2/10/2019,"275 2nd St, Los Angeles, CA 90001"
150811,Google Phone,1,$600.00 ,2/14/2019,"969 Pine St, Seattle, WA 98101"
150812,Wired Headphones,1,$11.99 ,3/1/2019,"915 Maple St, San Francisco, CA 94016"
150813,Apple Airpods Headphones,1,$150.00 ,2/19/2019,"575 Cherry St, San Francisco, CA 94016"
150814,USB-C Charging Cable,1,$11.95 ,2/18/2019,"922 7th St, Seattle, WA 98101"
150815,Wired Headphones,1,$11.99 ,2/12/2019,"770 6th St, Atlanta, GA 30301"
150816,Flatscreen TV,1,$300.00 ,2/15/2019,"769 Johnson St, San Francisco, CA 94016"
150817,AA Batteries (4-pack),1,$3.84 ,2/26/2019,"377 Church St, New York City, NY 10001"
150818,AA Batteries (4-pack),1,$3.84 ,2/26/2019,"919 Adams St, Seattle, WA 98101"
150819,27in FHD Monitor,1,$149.99 ,2/14/2019,"547 Willow St, Los Angeles, CA 90001"
150820,AA Batteries (4-pack),1,$3.84 ,2/5/2019,"920 11th St, Portland, OR 97035"
150821,Bose SoundSport Headphones,1,$99.99 ,2/25/2019,"316 Center St, Los Angeles, CA 90001"
150822,AA Batteries (4-pack),1,$3.84 ,2/23/2019,"932 Forest St, San Francisco, CA 94016"
150823,USB-C Charging Cable,1,$11.95 ,2/24/2019,"848 Cedar St, San Francisco, CA 94016"
150824,Wired Headphones,1,$11.99 ,2/4/2019,"513 Wilson St, Boston, MA 02215"
150825,27in FHD Monitor,1,$149.99 ,2/22/2019,"289 Hickory St, New York City, NY 10001"
150826,Bose SoundSport Headphones,1,$99.99 ,2/16/2019,"543 6th St, Seattle, WA 98101"
150827,USB-C Charging Cable,1,$11.95 ,2/8/2019,"529 West St, New York City, NY 10001"
150828,Macbook Pro Laptop,1,"$1,700.00 ",2/18/2019,"380 13th St, Dallas, TX 75001"
150829,27in 4K Gaming Monitor,1,$389.99 ,2/8/2019,"606 Highland St, Los Angeles, CA 90001"
150830,USB-C Charging Cable,2,$11.95 ,2/28/2019,"121 Cedar St, Seattle, WA 98101"
150831,AAA Batteries (4-pack),1,$2.99 ,2/15/2019,"346 Center St, New York City, NY 10001"
150832,USB-C Charging Cable,1,$11.95 ,2/16/2019,"107 4th St, San Francisco, CA 94016"
150833,USB-C Charging Cable,1,$11.95 ,2/15/2019,"365 Center St, New York City, NY 10001"
150834,Bose SoundSport Headphones,1,$99.99 ,2/22/2019,"795 Jefferson St, Dallas, TX 75001"
150835,Apple Airpods Headphones,1,$150.00 ,2/12/2019,"279 10th St, New York City, NY 10001"
150836,Wired Headphones,1,$11.99 ,2/6/2019,"820 Walnut St, Dallas, TX 75001"
150837,Lightning Charging Cable,1,$14.95 ,2/14/2019,"725 Adams St, Atlanta, GA 30301"
150838,USB-C Charging Cable,1,$11.95 ,2/25/2019,"478 Adams St, New York City, NY 10001"
150839,Google Phone,1,$600.00 ,2/24/2019,"625 Washington St, New York City, NY 10001"
150840,AAA Batteries (4-pack),1,$2.99 ,2/18/2019,"14 6th St, Austin, TX 73301"
150841,AA Batteries (4-pack),1,$3.84 ,2/6/2019,"738 Meadow St, San Francisco, CA 94016"
150842,Lightning Charging Cable,1,$14.95 ,2/9/2019,"130 Spruce St, Los Angeles, CA 90001"
150843,Lightning Charging Cable,1,$14.95 ,2/18/2019,"409 4th St, Dallas, TX 75001"
150844,Macbook Pro Laptop,1,"$1,700.00 ",2/6/2019,"680 Church St, San Francisco, CA 94016"
150845,USB-C Charging Cable,1,$11.95 ,2/17/2019,"663 Lake St, Portland, OR 97035"
150846,AAA Batteries (4-pack),3,$2.99 ,2/9/2019,"223 South St, Dallas, TX 75001"
150847,Google Phone,1,$600.00 ,2/10/2019,"138 Chestnut St, New York City, NY 10001"
150848,27in 4K Gaming Monitor,1,$389.99 ,2/7/2019,"358 Willow St, Seattle, WA 98101"
150849,AAA Batteries (4-pack),1,$2.99 ,2/8/2019,"14 Meadow St, Austin, TX 73301"
150850,AAA Batteries (4-pack),1,$2.99 ,2/14/2019,"331 West St, Seattle, WA 98101"
150851,AA Batteries (4-pack),1,$3.84 ,2/13/2019,"490 South St, Portland, OR 97035"
150852,AAA Batteries (4-pack),1,$2.99 ,2/26/2019,"361 Park St, Portland, OR 97035"
150853,AAA Batteries (4-pack),1,$2.99 ,2/27/2019,"953 Jefferson St, New York City, NY 10001"
150853,27in 4K Gaming Monitor,1,$389.99 ,2/27/2019,"953 Jefferson St, New York City, NY 10001"
150854,27in 4K Gaming Monitor,1,$389.99 ,2/14/2019,"937 Cedar St, New York City, NY 10001"
150855,34in Ultrawide Monitor,1,$379.99 ,2/11/2019,"418 North St, Dallas, TX 75001"
150856,Flatscreen TV,1,$300.00 ,2/7/2019,"571 Meadow St, San Francisco, CA 94016"
150857,USB-C Charging Cable,1,$11.95 ,2/5/2019,"540 6th St, San Francisco, CA 94016"
150858,USB-C Charging Cable,1,$11.95 ,2/13/2019,"376 Sunset St, Austin, TX 73301"
150859,Lightning Charging Cable,1,$14.95 ,2/24/2019,"817 Lake St, Los Angeles, CA 90001"
150860,AAA Batteries (4-pack),3,$2.99 ,2/21/2019,"90 Sunset St, New York City, NY 10001"
150861,34in Ultrawide Monitor,1,$379.99 ,2/23/2019,"794 Washington St, Los Angeles, CA 90001"
150862,20in Monitor,1,$109.99 ,2/5/2019,"196 5th St, San Francisco, CA 94016"
150863,USB-C Charging Cable,1,$11.95 ,2/16/2019,"570 West St, San Francisco, CA 94016"
150864,AA Batteries (4-pack),1,$3.84 ,2/24/2019,"17 Park St, San Francisco, CA 94016"
150865,Bose SoundSport Headphones,1,$99.99 ,2/12/2019,"107 Lakeview St, Los Angeles, CA 90001"
150866,27in FHD Monitor,1,$149.99 ,2/5/2019,"248 Adams St, San Francisco, CA 94016"
150867,USB-C Charging Cable,1,$11.95 ,2/21/2019,"907 West St, Los Angeles, CA 90001"
150868,Lightning Charging Cable,1,$14.95 ,2/10/2019,"447 Park St, Atlanta, GA 30301"
150869,AA Batteries (4-pack),1,$3.84 ,2/23/2019,"35 6th St, San Francisco, CA 94016"
150870,Wired Headphones,1,$11.99 ,2/13/2019,"805 1st St, Dallas, TX 75001"
150871,AAA Batteries (4-pack),5,$2.99 ,2/3/2019,"659 Highland St, San Francisco, CA 94016"
150872,Lightning Charging Cable,1,$14.95 ,2/28/2019,"436 6th St, Seattle, WA 98101"
150873,Lightning Charging Cable,1,$14.95 ,2/8/2019,"65 10th St, Atlanta, GA 30301"
150874,Lightning Charging Cable,2,$14.95 ,2/25/2019,"851 Forest St, Portland, OR 97035"
150875,Lightning Charging Cable,1,$14.95 ,2/17/2019,"383 Wilson St, San Francisco, CA 94016"
150876,LG Dryer,1,$600.00 ,2/3/2019,"367 Meadow St, San Francisco, CA 94016"
150877,USB-C Charging Cable,1,$11.95 ,2/12/2019,"665 Ridge St, Austin, TX 73301"
150878,Apple Airpods Headphones,1,$150.00 ,2/24/2019,"441 Washington St, Portland, OR 97035"
150879,USB-C Charging Cable,1,$11.95 ,2/22/2019,"899 14th St, San Francisco, CA 94016"
150880,34in Ultrawide Monitor,1,$379.99 ,2/3/2019,"548 Pine St, San Francisco, CA 94016"
150881,Wired Headphones,1,$11.99 ,2/18/2019,"34 2nd St, Los Angeles, CA 90001"
150882,Wired Headphones,1,$11.99 ,2/14/2019,"402 10th St, Boston, MA 02215"
150883,Wired Headphones,1,$11.99 ,2/4/2019,"457 Willow St, San Francisco, CA 94016"
150884,Wired Headphones,1,$11.99 ,2/17/2019,"632 Center St, San Francisco, CA 94016"
150885,ThinkPad Laptop,1,$999.99 ,2/20/2019,"88 Main St, San Francisco, CA 94016"
150886,Wired Headphones,1,$11.99 ,2/13/2019,"432 1st St, Boston, MA 02215"
150887,34in Ultrawide Monitor,1,$379.99 ,2/8/2019,"186 Elm St, Seattle, WA 98101"
150888,Wired Headphones,1,$11.99 ,2/23/2019,"92 Willow St, Boston, MA 02215"
150889,USB-C Charging Cable,1,$11.95 ,2/9/2019,"800 5th St, Atlanta, GA 30301"
150890,Apple Airpods Headphones,1,$150.00 ,2/11/2019,"449 9th St, Dallas, TX 75001"
150891,Lightning Charging Cable,1,$14.95 ,2/27/2019,"241 Dogwood St, San Francisco, CA 94016"
150892,Wired Headphones,1,$11.99 ,2/18/2019,"248 Johnson St, San Francisco, CA 94016"
150892,Apple Airpods Headphones,1,$150.00 ,2/18/2019,"248 Johnson St, San Francisco, CA 94016"
150893,ThinkPad Laptop,1,$999.99 ,2/10/2019,"774 5th St, Portland, OR 97035"
150894,Google Phone,1,$600.00 ,2/19/2019,"580 South St, San Francisco, CA 94016"
150895,LG Washing Machine,1,$600.00 ,2/18/2019,"405 11th St, Dallas, TX 75001"
150896,Lightning Charging Cable,1,$14.95 ,2/5/2019,"472 13th St, New York City, NY 10001"
150897,USB-C Charging Cable,1,$11.95 ,2/15/2019,"127 Chestnut St, Boston, MA 02215"
150898,AA Batteries (4-pack),1,$3.84 ,2/15/2019,"2 14th St, Seattle, WA 98101"
150899,USB-C Charging Cable,1,$11.95 ,2/20/2019,"23 Park St, Portland, ME 04101"
150900,AAA Batteries (4-pack),2,$2.99 ,2/18/2019,"767 4th St, San Francisco, CA 94016"
150901,AAA Batteries (4-pack),1,$2.99 ,2/21/2019,"79 Sunset St, Dallas, TX 75001"
150902,LG Washing Machine,1,$600.00 ,2/22/2019,"863 Hickory St, San Francisco, CA 94016"
150903,AA Batteries (4-pack),1,$3.84 ,2/11/2019,"480 River St, Seattle, WA 98101"
150904,34in Ultrawide Monitor,1,$379.99 ,2/8/2019,"593 13th St, Seattle, WA 98101"
150905,USB-C Charging Cable,1,$11.95 ,2/12/2019,"536 Forest St, Los Angeles, CA 90001"
150906,AAA Batteries (4-pack),1,$2.99 ,2/5/2019,"884 Ridge St, Los Angeles, CA 90001"
150907,Apple Airpods Headphones,1,$150.00 ,2/25/2019,"491 River St, Dallas, TX 75001"
150907,Wired Headphones,1,$11.99 ,2/25/2019,"491 River St, Dallas, TX 75001"
150908,Lightning Charging Cable,1,$14.95 ,2/18/2019,"280 11th St, Austin, TX 73301"
150909,27in FHD Monitor,1,$149.99 ,2/13/2019,"195 9th St, San Francisco, CA 94016"
150910,AAA Batteries (4-pack),1,$2.99 ,2/13/2019,"275 11th St, Los Angeles, CA 90001"
150911,Apple Airpods Headphones,1,$150.00 ,2/17/2019,"73 Chestnut St, Portland, OR 97035"
150912,AA Batteries (4-pack),1,$3.84 ,2/28/2019,"318 Highland St, Dallas, TX 75001"
150913,27in 4K Gaming Monitor,1,$389.99 ,2/21/2019,"566 Spruce St, New York City, NY 10001"
150914,AAA Batteries (4-pack),1,$2.99 ,2/8/2019,"344 Dogwood St, Boston, MA 02215"
150915,AAA Batteries (4-pack),1,$2.99 ,2/13/2019,"225 Washington St, Austin, TX 73301"
150916,34in Ultrawide Monitor,1,$379.99 ,2/8/2019,"844 5th St, Dallas, TX 75001"
150917,Lightning Charging Cable,1,$14.95 ,2/6/2019,"111 10th St, Austin, TX 73301"
150917,Lightning Charging Cable,1,$14.95 ,2/6/2019,"111 10th St, Austin, TX 73301"
150918,Lightning Charging Cable,1,$14.95 ,2/28/2019,"419 12th St, San Francisco, CA 94016"
150919,27in FHD Monitor,1,$149.99 ,2/22/2019,"9 Hickory St, Portland, OR 97035"
150920,Macbook Pro Laptop,1,"$1,700.00 ",2/26/2019,"511 12th St, Austin, TX 73301"
150921,Lightning Charging Cable,1,$14.95 ,2/8/2019,"701 12th St, San Francisco, CA 94016"
150922,Bose SoundSport Headphones,1,$99.99 ,2/6/2019,"562 Hill St, Boston, MA 02215"
150923,AAA Batteries (4-pack),2,$2.99 ,2/16/2019,"410 Lakeview St, Los Angeles, CA 90001"
150924,ThinkPad Laptop,1,$999.99 ,2/21/2019,"228 5th St, Austin, TX 73301"
150925,iPhone,1,$700.00 ,2/7/2019,"784 Elm St, Boston, MA 02215"
150925,Lightning Charging Cable,1,$14.95 ,2/7/2019,"784 Elm St, Boston, MA 02215"
150925,iPhone,1,$700.00 ,2/7/2019,"784 Elm St, Boston, MA 02215"
150926,Wired Headphones,2,$11.99 ,2/16/2019,"80 14th St, New York City, NY 10001"
150927,USB-C Charging Cable,2,$11.95 ,2/26/2019,"701 Spruce St, New York City, NY 10001"
150928,Apple Airpods Headphones,1,$150.00 ,2/14/2019,"837 6th St, San Francisco, CA 94016"
150929,AA Batteries (4-pack),1,$3.84 ,2/10/2019,"373 13th St, Los Angeles, CA 90001"
150930,20in Monitor,1,$109.99 ,2/11/2019,"916 2nd St, Los Angeles, CA 90001"
150931,Macbook Pro Laptop,1,"$1,700.00 ",2/15/2019,"825 Adams St, Portland, ME 04101"
150932,AA Batteries (4-pack),1,$3.84 ,2/10/2019,"925 North St, Los Angeles, CA 90001"
150933,Bose SoundSport Headphones,1,$99.99 ,2/24/2019,"588 Lincoln St, Seattle, WA 98101"
150934,Lightning Charging Cable,1,$14.95 ,2/11/2019,"841 6th St, New York City, NY 10001"
150935,Bose SoundSport Headphones,1,$99.99 ,2/22/2019,"402 1st St, San Francisco, CA 94016"
150936,Lightning Charging Cable,1,$14.95 ,2/9/2019,"507 River St, Dallas, TX 75001"
150937,LG Washing Machine,1,$600.00 ,2/25/2019,"245 Chestnut St, San Francisco, CA 94016"
150938,Bose SoundSport Headphones,1,$99.99 ,2/25/2019,"464 Elm St, New York City, NY 10001"
150939,ThinkPad Laptop,1,$999.99 ,2/1/2019,"89 Jackson St, New York City, NY 10001"
150940,Lightning Charging Cable,1,$14.95 ,2/14/2019,"623 6th St, Los Angeles, CA 90001"
150941,Bose SoundSport Headphones,2,$99.99 ,2/16/2019,"114 14th St, Los Angeles, CA 90001"
150942,Apple Airpods Headphones,1,$150.00 ,2/21/2019,"286 Lakeview St, Dallas, TX 75001"
150943,USB-C Charging Cable,1,$11.95 ,2/6/2019,"759 1st St, Austin, TX 73301"
150943,USB-C Charging Cable,1,$11.95 ,2/6/2019,"759 1st St, Austin, TX 73301"
150944,Bose SoundSport Headphones,1,$99.99 ,2/14/2019,"479 Lake St, Portland, OR 97035"
150945,iPhone,1,$700.00 ,2/6/2019,"877 Dogwood St, San Francisco, CA 94016"
150945,Wired Headphones,1,$11.99 ,2/6/2019,"877 Dogwood St, San Francisco, CA 94016"
150946,USB-C Charging Cable,1,$11.95 ,2/12/2019,"732 2nd St, Dallas, TX 75001"
150947,Lightning Charging Cable,1,$14.95 ,2/2/2019,"914 Church St, Seattle, WA 98101"
150948,USB-C Charging Cable,1,$11.95 ,2/11/2019,"872 Dogwood St, Dallas, TX 75001"
150949,Lightning Charging Cable,1,$14.95 ,2/5/2019,"303 Pine St, Dallas, TX 75001"
150950,LG Dryer,1,$600.00 ,2/27/2019,"52 Cedar St, New York City, NY 10001"
150951,iPhone,1,$700.00 ,2/4/2019,"40 8th St, New York City, NY 10001"
150951,Lightning Charging Cable,1,$14.95 ,2/4/2019,"40 8th St, New York City, NY 10001"
150951,Apple Airpods Headphones,1,$150.00 ,2/4/2019,"40 8th St, New York City, NY 10001"
150952,USB-C Charging Cable,1,$11.95 ,2/13/2019,"465 Cedar St, San Francisco, CA 94016"
150953,AA Batteries (4-pack),1,$3.84 ,2/28/2019,"412 Wilson St, Seattle, WA 98101"
150954,Wired Headphones,1,$11.99 ,2/19/2019,"522 Center St, Boston, MA 02215"
150955,Wired Headphones,1,$11.99 ,2/13/2019,"65 Wilson St, Los Angeles, CA 90001"
150956,Macbook Pro Laptop,1,"$1,700.00 ",2/12/2019,"915 Meadow St, Portland, OR 97035"
150957,Apple Airpods Headphones,1,$150.00 ,2/18/2019,"480 Walnut St, New York City, NY 10001"
150958,iPhone,1,$700.00 ,2/26/2019,"58 Hickory St, San Francisco, CA 94016"
150959,Apple Airpods Headphones,1,$150.00 ,2/23/2019,"364 Ridge St, Atlanta, GA 30301"
150960,AA Batteries (4-pack),2,$3.84 ,2/8/2019,"849 Elm St, Seattle, WA 98101"
150961,Vareebadd Phone,1,$400.00 ,2/18/2019,"251 West St, New York City, NY 10001"
150961,Wired Headphones,1,$11.99 ,2/18/2019,"251 West St, New York City, NY 10001"
150962,27in FHD Monitor,1,$149.99 ,2/7/2019,"232 4th St, Boston, MA 02215"
150963,Google Phone,1,$600.00 ,2/8/2019,"184 Meadow St, Boston, MA 02215"
150964,Wired Headphones,1,$11.99 ,2/18/2019,"735 Hickory St, New York City, NY 10001"
150965,Lightning Charging Cable,1,$14.95 ,2/3/2019,"650 Chestnut St, San Francisco, CA 94016"
150966,Bose SoundSport Headphones,1,$99.99 ,2/27/2019,"540 Forest St, San Francisco, CA 94016"
150967,AA Batteries (4-pack),3,$3.84 ,2/20/2019,"717 Willow St, New York City, NY 10001"
150968,AA Batteries (4-pack),2,$3.84 ,2/12/2019,"60 13th St, San Francisco, CA 94016"
150969,Wired Headphones,1,$11.99 ,2/5/2019,"591 10th St, Seattle, WA 98101"
150970,AAA Batteries (4-pack),3,$2.99 ,2/12/2019,"943 Lake St, Seattle, WA 98101"
150971,AAA Batteries (4-pack),2,$2.99 ,2/2/2019,"670 11th St, Dallas, TX 75001"
150972,Google Phone,1,$600.00 ,2/11/2019,"138 Wilson St, Los Angeles, CA 90001"
150972,USB-C Charging Cable,1,$11.95 ,2/11/2019,"138 Wilson St, Los Angeles, CA 90001"
150973,Google Phone,1,$600.00 ,2/5/2019,"401 5th St, San Francisco, CA 94016"
150974,Bose SoundSport Headphones,1,$99.99 ,2/27/2019,"179 14th St, Boston, MA 02215"
150975,Bose SoundSport Headphones,1,$99.99 ,2/17/2019,"530 11th St, Seattle, WA 98101"
150976,Lightning Charging Cable,1,$14.95 ,2/2/2019,"352 9th St, New York City, NY 10001"
150977,Bose SoundSport Headphones,1,$99.99 ,2/7/2019,"304 West St, Boston, MA 02215"
150978,AA Batteries (4-pack),1,$3.84 ,2/20/2019,"341 Cherry St, New York City, NY 10001"
150979,Lightning Charging Cable,1,$14.95 ,2/3/2019,"254 Forest St, San Francisco, CA 94016"
150980,20in Monitor,1,$109.99 ,2/13/2019,"704 West St, Seattle, WA 98101"
150981,Bose SoundSport Headphones,1,$99.99 ,2/24/2019,"188 Washington St, Los Angeles, CA 90001"
150982,Lightning Charging Cable,1,$14.95 ,2/22/2019,"301 West St, Atlanta, GA 30301"
150983,Flatscreen TV,1,$300.00 ,2/13/2019,"502 4th St, Boston, MA 02215"
150984,Wired Headphones,1,$11.99 ,2/3/2019,"922 Elm St, Austin, TX 73301"
150985,Flatscreen TV,1,$300.00 ,2/20/2019,"221 Hickory St, Los Angeles, CA 90001"
150986,AAA Batteries (4-pack),1,$2.99 ,2/19/2019,"188 7th St, Atlanta, GA 30301"
150987,AAA Batteries (4-pack),2,$2.99 ,2/10/2019,"179 1st St, Boston, MA 02215"
150988,AAA Batteries (4-pack),1,$2.99 ,2/4/2019,"363 Johnson St, San Francisco, CA 94016"
150989,AA Batteries (4-pack),2,$3.84 ,2/5/2019,"912 Church St, Portland, OR 97035"
150990,34in Ultrawide Monitor,1,$379.99 ,2/16/2019,"420 9th St, Dallas, TX 75001"
150991,Flatscreen TV,1,$300.00 ,2/21/2019,"780 Spruce St, San Francisco, CA 94016"
150992,Wired Headphones,1,$11.99 ,2/19/2019,"525 Cedar St, Dallas, TX 75001"
150993,AA Batteries (4-pack),1,$3.84 ,2/2/2019,"719 Lake St, Dallas, TX 75001"
150994,34in Ultrawide Monitor,1,$379.99 ,2/22/2019,"892 Ridge St, Austin, TX 73301"
150995,USB-C Charging Cable,1,$11.95 ,2/16/2019,"8 12th St, Seattle, WA 98101"
150996,AAA Batteries (4-pack),1,$2.99 ,2/19/2019,"179 Pine St, New York City, NY 10001"
150997,Apple Airpods Headphones,1,$150.00 ,2/1/2019,"584 7th St, Dallas, TX 75001"
150998,Lightning Charging Cable,1,$14.95 ,2/22/2019,"645 Church St, San Francisco, CA 94016"
150999,AA Batteries (4-pack),1,$3.84 ,2/4/2019,"358 Dogwood St, Boston, MA 02215"
151000,AA Batteries (4-pack),1,$3.84 ,2/17/2019,"12 Dogwood St, Austin, TX 73301"
151001,34in Ultrawide Monitor,1,$379.99 ,2/8/2019,"46 Elm St, New York City, NY 10001"
151002,AAA Batteries (4-pack),1,$2.99 ,2/1/2019,"194 North St, Boston, MA 02215"
151003,AA Batteries (4-pack),2,$3.84 ,2/20/2019,"500 13th St, Seattle, WA 98101"
151004,USB-C Charging Cable,1,$11.95 ,2/23/2019,"501 Adams St, Austin, TX 73301"
151005,USB-C Charging Cable,1,$11.95 ,2/8/2019,"280 Chestnut St, Boston, MA 02215"
