Order_ID,Product,Quantity_Ordered, Price_Each ,Order_Date,Purchase_Address
248417,Bose SoundSport Headphones,1, $99.99 ,9/19/2027,"766 River St, Dallas, TX 75001"
248418,Bose SoundSport Headphones,1, $99.99 ,9/19/2005,"810 Walnut St, San Francisco, CA 94016"
248419,USB-C Charging Cable,1, $11.95 ,9/19/2001,"286 South St, New York City, NY 10001"
248420,Flatscreen TV,1, $300.00 ,9/19/2010,"157 Ridge St, Portland, OR 97035"
248421,Wired Headphones,1, $11.99 ,9/19/2018,"866 14th St, Seattle, WA 98101"
248422,Apple Airpods Headphones,1, $150.00 ,9/19/2009,"461 6th St, San Francisco, CA 94016"
248423,Bose SoundSport Headphones,1, $99.99 ,9/19/2008,"955 Lake St, Seattle, WA 98101"
248424,Lightning Charging Cable,1, $14.95 ,9/19/2017,"241 Cedar St, Seattle, WA 98101"
248425,Wired Headphones,1, $11.99 ,9/19/2016,"786 Hickory St, New York City, NY 10001"
248426,USB-C Charging Cable,2, $11.95 ,9/19/2012,"975 Lincoln St, Los Angeles, CA 90001"
248427,Wired Headphones,2, $11.99 ,9/19/2017,"784 5th St, San Francisco, CA 94016"
248428,20in Monitor,1, $109.99 ,9/19/2016,"328 Meadow St, San Francisco, CA 94016"
248429,Bose SoundSport Headphones,1, $99.99 ,9/19/2015,"945 River St, Seattle, WA 98101"
248430,Apple Airpods Headphones,1, $150.00 ,9/19/2001,"473 Church St, New York City, NY 10001"
248430,Lightning Charging Cable,1, $14.95 ,9/19/2001,"473 Church St, New York City, NY 10001"
248431,Lightning Charging Cable,1, $14.95 ,9/19/2019,"675 Lincoln St, Boston, MA 02215"
248432,Bose SoundSport Headphones,1, $99.99 ,9/19/2026,"236 Spruce St, Los Angeles, CA 90001"
248433,Apple Airpods Headphones,1, $150.00 ,9/19/2015,"981 2nd St, Boston, MA 02215"
248434,Apple Airpods Headphones,1, $150.00 ,9/19/2026,"42 Church St, Boston, MA 02215"
248435,Macbook Pro Laptop,1," $1,700.00 ",9/19/2014,"254 Forest St, Los Angeles, CA 90001"
248436,USB-C Charging Cable,1, $11.95 ,9/19/2015,"305 Forest St, San Francisco, CA 94016"
248437,Vareebadd Phone,1, $400.00 ,9/19/2011,"691 Lakeview St, San Francisco, CA 94016"
248438,27in 4K Gaming Monitor,1, $389.99 ,9/19/2010,"837 Sunset St, Portland, OR 97035"
248439,Wired Headphones,1, $11.99 ,9/19/2009,"647 Sunset St, Boston, MA 02215"
248440,AAA Batteries (4-pack),1, $2.99 ,9/19/2014,"341 2nd St, Seattle, WA 98101"
248441,27in 4K Gaming Monitor,1, $389.99 ,9/19/2001,"102 Wilson St, Atlanta, GA 30301"
248442,Wired Headphones,1, $11.99 ,9/19/2001,"187 Hickory St, Los Angeles, CA 90001"
248443,Macbook Pro Laptop,1," $1,700.00 ",9/19/2014,"158 Willow St, Boston, MA 02215"
248444,34in Ultrawide Monitor,1, $379.99 ,9/19/2002,"779 14th St, New York City, NY 10001"
248445,AA Batteries (4-pack),2, $3.84 ,9/19/2014,"344 Park St, New York City, NY 10001"
248446,AAA Batteries (4-pack),2, $2.99 ,9/19/2014,"684 Dogwood St, Portland, ME 04101"
248447,AAA Batteries (4-pack),2, $2.99 ,9/19/2010,"669 Washington St, San Francisco, CA 94016"
248448,Lightning Charging Cable,1, $14.95 ,9/19/2024,"27 Jackson St, Atlanta, GA 30301"
248449,Lightning Charging Cable,1, $14.95 ,9/19/2011,"656 6th St, New York City, NY 10001"
248450,Apple Airpods Headphones,1, $150.00 ,9/19/2030,"822 11th St, San Francisco, CA 94016"
248451,AAA Batteries (4-pack),2, $2.99 ,9/19/2016,"79 River St, San Francisco, CA 94016"
248452,Macbook Pro Laptop,1," $1,700.00 ",9/19/2024,"463 Cherry St, Boston, MA 02215"
248453,AAA Batteries (4-pack),1, $2.99 ,9/19/2020,"165 Cherry St, Boston, MA 02215"
248454,27in 4K Gaming Monitor,1, $389.99 ,9/19/2003,"178 Cedar St, Seattle, WA 98101"
248455,USB-C Charging Cable,1, $11.95 ,9/19/2025,"844 8th St, New York City, NY 10001"
248456,USB-C Charging Cable,1, $11.95 ,9/19/2006,"54 11th St, New York City, NY 10001"
248457,USB-C Charging Cable,1, $11.95 ,9/19/2017,"306 Cherry St, Boston, MA 02215"
248458,27in 4K Gaming Monitor,1, $389.99 ,9/19/2020,"799 Spruce St, Atlanta, GA 30301"
248459,USB-C Charging Cable,2, $11.95 ,9/19/2024,"784 Lakeview St, New York City, NY 10001"
248460,USB-C Charging Cable,1, $11.95 ,9/19/2024,"601 Park St, Dallas, TX 75001"
248461,AAA Batteries (4-pack),1, $2.99 ,9/19/2018,"686 Wilson St, San Francisco, CA 94016"
248462,Lightning Charging Cable,2, $14.95 ,9/19/2018,"809 River St, Los Angeles, CA 90001"
248463,USB-C Charging Cable,1, $11.95 ,9/19/2010,"255 Cherry St, New York City, NY 10001"
248464,USB-C Charging Cable,1, $11.95 ,9/19/2023,"620 1st St, Boston, MA 02215"
248465,Apple Airpods Headphones,1, $150.00 ,9/19/2020,"511 West St, Dallas, TX 75001"
248466,Wired Headphones,1, $11.99 ,9/19/2015,"424 Highland St, Seattle, WA 98101"
248467,USB-C Charging Cable,1, $11.95 ,9/19/2010,"639 Dogwood St, Dallas, TX 75001"
248468,AA Batteries (4-pack),1, $3.84 ,9/19/2010,"259 14th St, Los Angeles, CA 90001"
248469,Bose SoundSport Headphones,1, $99.99 ,9/19/2019,"716 Wilson St, San Francisco, CA 94016"
248470,USB-C Charging Cable,1, $11.95 ,9/19/2006,"71 West St, Austin, TX 73301"
248471,iPhone,1, $700.00 ,9/19/2020,"763 Johnson St, Austin, TX 73301"
248472,20in Monitor,1, $109.99 ,9/19/2027,"354 12th St, Boston, MA 02215"
248473,USB-C Charging Cable,1, $11.95 ,9/19/2021,"150 6th St, San Francisco, CA 94016"
248474,27in FHD Monitor,1, $149.99 ,9/19/2009,"728 West St, Los Angeles, CA 90001"
248475,AA Batteries (4-pack),1, $3.84 ,9/19/2001,"397 8th St, Los Angeles, CA 90001"
248476,AA Batteries (4-pack),1, $3.84 ,9/19/2004,"320 Willow St, San Francisco, CA 94016"
248477,USB-C Charging Cable,1, $11.95 ,9/19/2009,"978 Elm St, Dallas, TX 75001"
248478,34in Ultrawide Monitor,1, $379.99 ,9/19/2012,"775 12th St, Atlanta, GA 30301"
248479,Wired Headphones,1, $11.99 ,9/19/2011,"484 Park St, Los Angeles, CA 90001"
248480,Bose SoundSport Headphones,1, $99.99 ,9/19/2022,"240 Highland St, San Francisco, CA 94016"
248481,AA Batteries (4-pack),1, $3.84 ,9/19/2025,"546 2nd St, San Francisco, CA 94016"
248482,AA Batteries (4-pack),1, $3.84 ,9/19/2020,"363 10th St, Dallas, TX 75001"
248483,27in 4K Gaming Monitor,1, $389.99 ,9/19/2014,"592 Lake St, Los Angeles, CA 90001"
248484,ThinkPad Laptop,1, $999.99 ,9/19/2029,"346 Hickory St, Seattle, WA 98101"
248485,AAA Batteries (4-pack),1, $2.99 ,9/19/2029,"946 Center St, New York City, NY 10001"
248486,Wired Headphones,1, $11.99 ,9/19/2009,"233 Wilson St, Atlanta, GA 30301"
248487,AA Batteries (4-pack),2, $3.84 ,9/19/2019,"426 5th St, Austin, TX 73301"
248488,Lightning Charging Cable,1, $14.95 ,9/19/2013,"404 Cherry St, New York City, NY 10001"
248489,Lightning Charging Cable,1, $14.95 ,9/19/2021,"403 North St, San Francisco, CA 94016"
248490,USB-C Charging Cable,1, $11.95 ,9/19/2027,"226 Forest St, Los Angeles, CA 90001"
248491,34in Ultrawide Monitor,1, $379.99 ,9/19/2017,"194 Park St, San Francisco, CA 94016"
248492,Apple Airpods Headphones,1, $150.00 ,9/19/2006,"558 Pine St, San Francisco, CA 94016"
248493,20in Monitor,1, $109.99 ,9/19/2004,"513 9th St, Atlanta, GA 30301"
248494,Bose SoundSport Headphones,1, $99.99 ,9/19/2027,"988 Ridge St, San Francisco, CA 94016"
248495,Lightning Charging Cable,1, $14.95 ,9/19/2030,"896 9th St, San Francisco, CA 94016"
248496,AA Batteries (4-pack),1, $3.84 ,9/19/2019,"833 Pine St, San Francisco, CA 94016"
248497,AAA Batteries (4-pack),1, $2.99 ,9/19/2019,"502 Jefferson St, Boston, MA 02215"
248498,AA Batteries (4-pack),1, $3.84 ,9/19/2011,"553 Highland St, Boston, MA 02215"
248499,Lightning Charging Cable,2, $14.95 ,9/19/2001,"690 Elm St, Seattle, WA 98101"
248500,Bose SoundSport Headphones,1, $99.99 ,9/19/2010,"367 Dogwood St, San Francisco, CA 94016"
248501,ThinkPad Laptop,1, $999.99 ,9/19/2013,"859 Spruce St, Los Angeles, CA 90001"
248502,AAA Batteries (4-pack),1, $2.99 ,9/19/2013,"636 Lake St, Boston, MA 02215"
248503,Lightning Charging Cable,1, $14.95 ,9/19/2009,"1 Main St, New York City, NY 10001"
248504,Wired Headphones,1, $11.99 ,9/19/2020,"991 12th St, Los Angeles, CA 90001"
248505,Apple Airpods Headphones,1, $150.00 ,9/19/2003,"223 Walnut St, New York City, NY 10001"
248506,Flatscreen TV,1, $300.00 ,9/19/2016,"538 Hickory St, San Francisco, CA 94016"
248507,Apple Airpods Headphones,1, $150.00 ,9/19/2009,"572 Meadow St, Austin, TX 73301"
248508,Bose SoundSport Headphones,1, $99.99 ,9/19/2029,"155 Madison St, San Francisco, CA 94016"
248509,USB-C Charging Cable,1, $11.95 ,9/19/2013,"874 13th St, Seattle, WA 98101"
248510,AA Batteries (4-pack),1, $3.84 ,9/19/2010,"335 12th St, New York City, NY 10001"
248511,Lightning Charging Cable,1, $14.95 ,9/19/2020,"272 Chestnut St, Seattle, WA 98101"
248512,Macbook Pro Laptop,1," $1,700.00 ",9/19/2019,"477 1st St, New York City, NY 10001"
248513,AAA Batteries (4-pack),3, $2.99 ,9/19/2018,"898 Center St, Los Angeles, CA 90001"
248514,Wired Headphones,1, $11.99 ,9/19/2021,"543 South St, San Francisco, CA 94016"
248515,Vareebadd Phone,1, $400.00 ,9/19/2026,"556 Dogwood St, Los Angeles, CA 90001"
248516,AAA Batteries (4-pack),1, $2.99 ,9/19/2020,"965 4th St, Los Angeles, CA 90001"
248517,USB-C Charging Cable,1, $11.95 ,9/19/2026,"376 Lakeview St, San Francisco, CA 94016"
248518,AAA Batteries (4-pack),1, $2.99 ,9/19/2023,"840 West St, San Francisco, CA 94016"
248519,Lightning Charging Cable,1, $14.95 ,9/19/2027,"30 Wilson St, Atlanta, GA 30301"
248520,27in FHD Monitor,1, $149.99 ,9/19/2004,"683 7th St, Boston, MA 02215"
248521,27in 4K Gaming Monitor,1, $389.99 ,9/19/2015,"381 Maple St, Los Angeles, CA 90001"
248522,Apple Airpods Headphones,1, $150.00 ,9/19/2027,"468 13th St, Dallas, TX 75001"
248523,Apple Airpods Headphones,1, $150.00 ,9/19/2004,"719 Jackson St, San Francisco, CA 94016"
248524,AA Batteries (4-pack),1, $3.84 ,9/19/2002,"171 Dogwood St, Los Angeles, CA 90001"
248525,27in FHD Monitor,1, $149.99 ,9/19/2023,"202 Sunset St, San Francisco, CA 94016"
248526,Apple Airpods Headphones,1, $150.00 ,9/19/2021,"439 7th St, Portland, OR 97035"
248527,27in FHD Monitor,1, $149.99 ,9/19/2029,"403 8th St, Los Angeles, CA 90001"
248528,Wired Headphones,1, $11.99 ,9/19/2002,"410 Pine St, New York City, NY 10001"
248529,USB-C Charging Cable,1, $11.95 ,9/19/2014,"5 Johnson St, Los Angeles, CA 90001"
248530,Wired Headphones,1, $11.99 ,9/19/2007,"361 7th St, Austin, TX 73301"
248531,Google Phone,1, $600.00 ,9/19/2010,"544 5th St, Dallas, TX 75001"
248531,Bose SoundSport Headphones,1, $99.99 ,9/19/2010,"544 5th St, Dallas, TX 75001"
248532,27in FHD Monitor,1, $149.99 ,9/19/2023,"478 5th St, Austin, TX 73301"
248533,Bose SoundSport Headphones,1, $99.99 ,9/19/2029,"622 6th St, Los Angeles, CA 90001"
248534,AAA Batteries (4-pack),1, $2.99 ,9/19/2019,"354 Main St, Atlanta, GA 30301"
248535,34in Ultrawide Monitor,1, $379.99 ,9/19/2030,"585 Elm St, San Francisco, CA 94016"
248536,AA Batteries (4-pack),2, $3.84 ,9/19/2028,"69 2nd St, Dallas, TX 75001"
248537,AA Batteries (4-pack),2, $3.84 ,9/19/2011,"491 Jackson St, Austin, TX 73301"
248538,USB-C Charging Cable,1, $11.95 ,9/19/2022,"970 Lakeview St, Los Angeles, CA 90001"
248539,27in 4K Gaming Monitor,1, $389.99 ,9/19/2001,"255 12th St, Portland, ME 04101"
248540,AAA Batteries (4-pack),1, $2.99 ,9/19/2018,"676 Spruce St, San Francisco, CA 94016"
248541,27in 4K Gaming Monitor,1, $389.99 ,9/19/2028,"40 Wilson St, New York City, NY 10001"
248542,AA Batteries (4-pack),2, $3.84 ,9/19/2005,"69 Hill St, Boston, MA 02215"
248543,AAA Batteries (4-pack),1, $2.99 ,9/19/2025,"98 Meadow St, Dallas, TX 75001"
248544,Macbook Pro Laptop,1," $1,700.00 ",9/19/2013,"299 Highland St, Los Angeles, CA 90001"
248545,iPhone,1, $700.00 ,9/19/2018,"205 5th St, San Francisco, CA 94016"
248546,USB-C Charging Cable,1, $11.95 ,9/19/2029,"186 10th St, San Francisco, CA 94016"
248547,Apple Airpods Headphones,1, $150.00 ,9/19/2009,"581 7th St, Los Angeles, CA 90001"
248548,AAA Batteries (4-pack),1, $2.99 ,9/19/2006,"332 9th St, Portland, ME 04101"
248549,ThinkPad Laptop,1, $999.99 ,9/19/2014,"303 Walnut St, New York City, NY 10001"
248550,27in FHD Monitor,1, $149.99 ,9/19/2007,"562 Lakeview St, San Francisco, CA 94016"
248551,AAA Batteries (4-pack),1, $2.99 ,9/19/2026,"252 12th St, New York City, NY 10001"
248552,AA Batteries (4-pack),1, $3.84 ,9/19/2023,"133 Church St, Portland, OR 97035"
248553,USB-C Charging Cable,1, $11.95 ,9/19/2026,"283 Main St, Atlanta, GA 30301"
248554,Lightning Charging Cable,1, $14.95 ,9/19/2025,"220 Forest St, Atlanta, GA 30301"
248555,Bose SoundSport Headphones,1, $99.99 ,9/19/2017,"360 Walnut St, Portland, OR 97035"
248556,Apple Airpods Headphones,1, $150.00 ,9/19/2018,"856 7th St, Boston, MA 02215"
248557,Bose SoundSport Headphones,1, $99.99 ,9/19/2022,"947 5th St, Los Angeles, CA 90001"
248558,34in Ultrawide Monitor,1, $379.99 ,9/19/2027,"665 Meadow St, San Francisco, CA 94016"
248559,Bose SoundSport Headphones,1, $99.99 ,9/19/2019,"80 Pine St, Seattle, WA 98101"
248560,Google Phone,1, $600.00 ,9/19/2008,"772 Sunset St, Los Angeles, CA 90001"
248561,AA Batteries (4-pack),2, $3.84 ,9/19/2025,"205 Forest St, New York City, NY 10001"
248562,Bose SoundSport Headphones,1, $99.99 ,9/19/2028,"918 Hill St, Atlanta, GA 30301"
248563,Flatscreen TV,1, $300.00 ,9/19/2011,"960 Church St, San Francisco, CA 94016"
248564,AA Batteries (4-pack),1, $3.84 ,9/19/2020,"315 Main St, Seattle, WA 98101"
248565,AAA Batteries (4-pack),2, $2.99 ,9/19/2016,"545 Wilson St, San Francisco, CA 94016"
248566,Wired Headphones,1, $11.99 ,9/19/2027,"433 Jefferson St, New York City, NY 10001"
248567,Lightning Charging Cable,1, $14.95 ,9/19/2003,"700 Spruce St, San Francisco, CA 94016"
248568,Wired Headphones,1, $11.99 ,9/19/2009,"341 Johnson St, Atlanta, GA 30301"
248569,Lightning Charging Cable,1, $14.95 ,9/19/2016,"428 Cedar St, New York City, NY 10001"
248570,AAA Batteries (4-pack),1, $2.99 ,9/19/2003,"818 6th St, New York City, NY 10001"
248571,AAA Batteries (4-pack),2, $2.99 ,9/19/2009,"731 Maple St, Austin, TX 73301"
248572,Bose SoundSport Headphones,1, $99.99 ,9/19/2005,"144 Adams St, San Francisco, CA 94016"
248573,USB-C Charging Cable,1, $11.95 ,9/19/2015,"419 Lincoln St, San Francisco, CA 94016"
248574,AAA Batteries (4-pack),1, $2.99 ,9/19/2001,"5 West St, New York City, NY 10001"
248575,Lightning Charging Cable,1, $14.95 ,9/19/2013,"773 Church St, Portland, OR 97035"
248576,USB-C Charging Cable,2, $11.95 ,9/19/2016,"446 Lake St, Los Angeles, CA 90001"
248577,27in 4K Gaming Monitor,1, $389.99 ,9/19/2012,"389 Madison St, San Francisco, CA 94016"
248578,Wired Headphones,1, $11.99 ,9/19/2008,"278 Jackson St, San Francisco, CA 94016"
248579,Lightning Charging Cable,1, $14.95 ,9/19/2015,"803 North St, Seattle, WA 98101"
248580,Apple Airpods Headphones,1, $150.00 ,9/19/2028,"447 Madison St, Los Angeles, CA 90001"
248581,AAA Batteries (4-pack),1, $2.99 ,9/19/2028,"760 Lakeview St, New York City, NY 10001"
248582,Apple Airpods Headphones,1, $150.00 ,9/19/2001,"95 4th St, Seattle, WA 98101"
248583,Macbook Pro Laptop,1," $1,700.00 ",9/19/2013,"825 7th St, Boston, MA 02215"
248584,Wired Headphones,1, $11.99 ,9/19/2026,"146 14th St, Los Angeles, CA 90001"
248585,Apple Airpods Headphones,1, $150.00 ,9/19/2024,"501 Highland St, Dallas, TX 75001"
248586,Wired Headphones,1, $11.99 ,9/19/2025,"998 Church St, Los Angeles, CA 90001"
248587,AAA Batteries (4-pack),1, $2.99 ,9/19/2018,"207 Main St, Seattle, WA 98101"
248588,USB-C Charging Cable,1, $11.95 ,9/19/2020,"846 Hill St, San Francisco, CA 94016"
248589,34in Ultrawide Monitor,1, $379.99 ,9/19/2018,"196 Lakeview St, Seattle, WA 98101"
248590,Lightning Charging Cable,1, $14.95 ,9/19/2024,"550 Madison St, Los Angeles, CA 90001"
248591,Bose SoundSport Headphones,1, $99.99 ,9/19/2024,"640 Spruce St, Austin, TX 73301"
248592,27in 4K Gaming Monitor,1, $389.99 ,9/19/2023,"553 8th St, Boston, MA 02215"
248592,AA Batteries (4-pack),1, $3.84 ,9/19/2023,"553 8th St, Boston, MA 02215"
248593,27in FHD Monitor,1, $149.99 ,9/19/2001,"422 Johnson St, Boston, MA 02215"
248594,Bose SoundSport Headphones,1, $99.99 ,9/19/2029,"608 8th St, New York City, NY 10001"
248595,Vareebadd Phone,1, $400.00 ,9/19/2021,"912 11th St, Seattle, WA 98101"
248596,Bose SoundSport Headphones,1, $99.99 ,9/19/2020,"469 5th St, San Francisco, CA 94016"
248597,AAA Batteries (4-pack),3, $2.99 ,9/19/2007,"135 Johnson St, Boston, MA 02215"
248598,Bose SoundSport Headphones,1, $99.99 ,9/19/2011,"337 Wilson St, Portland, OR 97035"
248599,Apple Airpods Headphones,1, $150.00 ,9/19/2011,"54 Center St, New York City, NY 10001"
248600,Bose SoundSport Headphones,1, $99.99 ,9/19/2004,"183 Chestnut St, Austin, TX 73301"
248601,20in Monitor,1, $109.99 ,9/19/2007,"337 12th St, Boston, MA 02215"
248602,34in Ultrawide Monitor,1, $379.99 ,9/19/2019,"174 Sunset St, San Francisco, CA 94016"
248603,USB-C Charging Cable,1, $11.95 ,9/19/2003,"957 11th St, Los Angeles, CA 90001"
248604,ThinkPad Laptop,1, $999.99 ,9/19/2002,"806 Hill St, Seattle, WA 98101"
248605,Apple Airpods Headphones,1, $150.00 ,9/19/2008,"784 Willow St, New York City, NY 10001"
248606,Bose SoundSport Headphones,1, $99.99 ,9/19/2021,"871 1st St, Austin, TX 73301"
248607,AA Batteries (4-pack),1, $3.84 ,9/19/2001,"869 Lincoln St, New York City, NY 10001"
248608,Lightning Charging Cable,1, $14.95 ,9/19/2023,"74 Lakeview St, Boston, MA 02215"
248609,Flatscreen TV,1, $300.00 ,9/19/2001,"454 River St, San Francisco, CA 94016"
248610,Wired Headphones,1, $11.99 ,9/19/2028,"929 Wilson St, Atlanta, GA 30301"
248611,Google Phone,1, $600.00 ,9/19/2017,"448 Jackson St, New York City, NY 10001"
248612,Macbook Pro Laptop,1," $1,700.00 ",9/19/2015,"986 Jackson St, Portland, OR 97035"
248613,Lightning Charging Cable,1, $14.95 ,9/19/2020,"840 Madison St, Portland, OR 97035"
248614,iPhone,1, $700.00 ,9/19/2004,"907 Park St, Los Angeles, CA 90001"
248615,Bose SoundSport Headphones,1, $99.99 ,9/19/2010,"407 Willow St, Los Angeles, CA 90001"
248616,iPhone,1, $700.00 ,9/19/2008,"870 Washington St, San Francisco, CA 94016"
248616,Apple Airpods Headphones,1, $150.00 ,9/19/2008,"870 Washington St, San Francisco, CA 94016"
248617,ThinkPad Laptop,1, $999.99 ,9/19/2007,"126 13th St, New York City, NY 10001"
248618,Wired Headphones,1, $11.99 ,9/19/2030,"232 4th St, San Francisco, CA 94016"
248619,Wired Headphones,1, $11.99 ,9/19/2021,"357 Madison St, Los Angeles, CA 90001"
248620,Apple Airpods Headphones,1, $150.00 ,9/19/2024,"576 Dogwood St, Portland, ME 04101"
248621,AAA Batteries (4-pack),1, $2.99 ,9/19/2012,"565 11th St, New York City, NY 10001"
248622,27in FHD Monitor,1, $149.99 ,9/19/2001,"594 North St, Seattle, WA 98101"
248623,Wired Headphones,1, $11.99 ,9/19/2017,"506 Jefferson St, Los Angeles, CA 90001"
248624,ThinkPad Laptop,1, $999.99 ,9/19/2026,"713 Jefferson St, New York City, NY 10001"
248625,Macbook Pro Laptop,1," $1,700.00 ",9/19/2014,"978 Jackson St, Los Angeles, CA 90001"
248626,AAA Batteries (4-pack),1, $2.99 ,9/19/2010,"340 13th St, Dallas, TX 75001"
248627,AA Batteries (4-pack),1, $3.84 ,9/19/2025,"135 6th St, Atlanta, GA 30301"
248628,USB-C Charging Cable,1, $11.95 ,9/19/2026,"81 14th St, Los Angeles, CA 90001"
248629,Apple Airpods Headphones,1, $150.00 ,9/19/2002,"857 13th St, Boston, MA 02215"
248630,Lightning Charging Cable,1, $14.95 ,9/19/2029,"401 2nd St, Atlanta, GA 30301"
248631,ThinkPad Laptop,1, $999.99 ,9/19/2013,"670 12th St, San Francisco, CA 94016"
248632,Wired Headphones,1, $11.99 ,9/19/2028,"904 River St, Portland, OR 97035"
248633,Lightning Charging Cable,1, $14.95 ,9/19/2013,"690 7th St, San Francisco, CA 94016"
248634,Macbook Pro Laptop,1," $1,700.00 ",9/19/2027,"648 Adams St, San Francisco, CA 94016"
248635,Bose SoundSport Headphones,1, $99.99 ,9/19/2003,"834 Highland St, Austin, TX 73301"
248636,Google Phone,1, $600.00 ,9/19/2025,"159 Jefferson St, Los Angeles, CA 90001"
248637,Wired Headphones,1, $11.99 ,9/19/2011,"979 Main St, Los Angeles, CA 90001"
248638,Wired Headphones,1, $11.99 ,9/19/2010,"402 9th St, New York City, NY 10001"
248639,Apple Airpods Headphones,1, $150.00 ,9/19/2022,"673 2nd St, New York City, NY 10001"
248640,AA Batteries (4-pack),1, $3.84 ,9/19/2015,"37 10th St, Dallas, TX 75001"
248641,Wired Headphones,1, $11.99 ,9/19/2008,"963 Cedar St, San Francisco, CA 94016"
248642,Wired Headphones,1, $11.99 ,9/19/2003,"227 Elm St, Dallas, TX 75001"
248643,Lightning Charging Cable,1, $14.95 ,10/19/2001,"321 Chestnut St, Austin, TX 73301"
248644,Wired Headphones,1, $11.99 ,9/19/2030,"26 8th St, San Francisco, CA 94016"
248645,ThinkPad Laptop,1, $999.99 ,9/19/2002,"147 8th St, New York City, NY 10001"
248646,Bose SoundSport Headphones,1, $99.99 ,9/19/2010,"354 Jefferson St, Dallas, TX 75001"
248647,AAA Batteries (4-pack),2, $2.99 ,9/19/2030,"227 Washington St, San Francisco, CA 94016"
248648,iPhone,1, $700.00 ,9/19/2013,"637 Lincoln St, San Francisco, CA 94016"
248649,AA Batteries (4-pack),1, $3.84 ,9/19/2001,"712 6th St, San Francisco, CA 94016"
